id,enroll_hmsc,grade_year,school_type,same_school,enjoy_school,grades,ap_enroll,behavior_problem,work_problem,behavior_good,work_good,repeat_grades,out_suspension,in_suspension,expelled,expectations,hmsc_grade_year,hmsc_who_teaches,hmsc_tutor,hmsc_coop,days_hmsc,hrs_hmsc,teach_style,Library,Homeschool Catalog,Educational Publisher,Homeschooling Organization,Church,Public School,Private School,Bookstore,Websites,Other Source,Virtual School/Curriculum,hmsc_course,internet_hmsc,Local Public School,State,Charter School,Another Public School,Private School,College,Someplace Else,school_event,volunteer,school_mtng,pta_mtng,parent_teacher,fundraiser,school_cmte,counselor,hw_time,hw_hours,child_hw,hw_check,hw_help,time_mgmt,meal_together,child_health,year_born,age,country_born,sex,ttl_income,race,region,parent_educ,family_type
20161198494,Enrolled in school,6th,Public School,1,1,1,-1,0,0,0,0,2,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,Yes,Yes,No,No,Less than once a week,2,Amount is about right,4,2.0,1,5,1,2004,11,1,Female,2,White,Midwest,2,"One parent, no sibling"
20161198498,Enrolled in school,4th,Public School,1,2,2,-1,3,1,20,20,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,Yes,No,Yes,No,No,No,5+ days a week,5,It's too much,4,2.0,0,7,1,2006,9,1,Female,4,White,Northeast,3,One parent and sibling(s)
20161198522,Enrolled in school,3rd,Public School,1,1,5,-1,1,0,6,3,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,No,Yes,Yes,No,No,5+ days a week,8,Amount is about right,4,4.0,0,5,2,2007,8,1,Female,5,Hispanic,West,4,Two parents and sibling(s)
20161198532,Enrolled in school,1st,Public School,1,1,1,-1,0,0,2,2,1,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,No,Yes,Yes,Yes,No,5+ days a week,2,Amount is about right,4,4.0,1,6,1,2008,7,1,Male,9,White,Northeast,4,Two parents and sibling(s)
20161198547,Enrolled in school,6th,Public School,1,2,2,-1,4,0,2,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,Yes,Yes,No,No,No,Yes,1-2 days a week,1,Amount is about right,4,2.0,0,4,1,2004,11,1,Male,3,White,South,3,"Two parents, no sibling"
20161198551,Enrolled in school,1st,Public School,1,3,2,-1,5,5,3,0,1,1,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,Yes,Yes,No,No,Yes,1-2 days a week,5,It's too little,4,2.0,0,0,3,2008,7,1,Male,1,Black,South,1,Other
20161198570,Enrolled in school,4th,Public School,1,4,5,-1,0,0,4,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,Yes,Yes,No,Yes,3-4 days a week,12,It's too much,4,3.0,1,7,1,2006,9,1,Male,1,White,West,2,"One parent, no sibling"
20161198581,Enrolled in school,7th,Public School,1,2,1,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,Yes,Yes,No,No,3-4 days a week,4,It's too much,4,2.0,0,1,1,2003,12,1,Female,9,White,Midwest,3,Two parents and sibling(s)
20161198586,Enrolled in school,2nd,Public School,1,2,5,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,No,No,No,5+ days a week,3,It's too much,4,3.0,1,7,1,2008,7,1,Female,9,Asian,West,5,Two parents and sibling(s)
20161198605,Enrolled in school,8th,Private School,1,2,2,-1,2,5,2,1,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,No,Yes,Yes,No,Yes,5+ days a week,4,It's too much,4,4.0,1,7,1,2001,14,1,Male,9,White,South,3,"One parent, no sibling"
20161198628,Enrolled in school,Kindergarten,Public School,2,2,5,-1,2,0,1,10,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,No,No,Yes,No,No,No,3-4 days a week,6,Amount is about right,4,3.0,0,6,2,2010,5,1,Male,1,White,West,3,Two parents and sibling(s)
20161198643,Enrolled in school,3rd,Public School,1,2,5,-1,0,1,1,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,3-4 days a week,2,Amount is about right,4,3.0,0,4,2,2006,9,1,Male,10,White,South,4,Two parents and sibling(s)
20161198712,Enrolled in school,4th,Public School,1,1,3,-1,1,1,0,1,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,Yes,Yes,Yes,No,Yes,3-4 days a week,2,Amount is about right,3,2.0,0,3,1,2005,10,1,Male,6,Black,South,5,One parent and sibling(s)
20161198729,Enrolled in school,Kindergarten,Public School,1,1,5,-1,0,0,99,99,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,Yes,No,No,No,Child does not have homework,-1,-1,-1,,1,5,1,2009,6,1,Female,3,White,Midwest,4,One parent and sibling(s)
20161198737,Enrolled in school,9th,Public School,1,3,5,No,0,2,0,0,1,2,1,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,No,No,Yes,No,No,No,1-2 days a week,2,It's too much,3,1.0,1,1,2,2000,15,1,Male,1,White,Northeast,2,"One parent, no sibling"
20161198739,Enrolled in school,7th,Private School,1,1,2,-1,0,2,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,No,Yes,Yes,No,No,1-2 days a week,3,Amount is about right,4,2.0,1,2,1,2003,12,1,Male,9,White,South,3,"Two parents, no sibling"
20161198757,Enrolled in school,6th,Public School,1,1,1,-1,0,0,6,6,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,Yes,Yes,No,No,No,5+ days a week,8,Amount is about right,4,2.0,0,7,1,2003,12,3,Female,10,Other/Mixed,West,5,Two parents and sibling(s)
20161198761,Enrolled in school,1st,Public School,1,2,5,-1,0,0,2,2,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,No,Yes,No,No,5+ days a week,5,It's too much,4,3.0,0,3,3,2008,7,3,Male,10,Other/Mixed,South,4,Two parents and sibling(s)
20161198782,Enrolled in school,5th,Public School,1,1,1,-1,0,0,10,10,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,No,No,Yes,No,No,No,5+ days a week,3,It's too little,4,5.0,1,7,2,2005,10,3,Male,4,Asian,Midwest,4,Two parents and sibling(s)
20161198815,Enrolled in school,11th,Public School,1,2,1,Yes,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,No,No,No,No,5+ days a week,20,It's too much,3,1.0,1,7,1,1999,16,3,Female,3,Hispanic,South,3,Two parents and sibling(s)
20161198908,Enrolled in school,10th,Public School,1,2,3,No,2,0,0,0,1,1,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,Yes,Yes,No,No,Yes,1-2 days a week,10,Amount is about right,3,2.0,1,1,3,1999,16,1,Female,5,Black,South,3,"One parent, no sibling"
20161198938,Enrolled in school,Kindergarten,Private School,1,1,5,-1,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,No,Yes,Yes,No,No,Child does not have homework,-1,-1,-1,,0,6,1,2010,5,1,Female,9,White,Midwest,5,Two parents and sibling(s)
20161198944,Enrolled in school,8th,Public School,1,2,2,-1,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,No,No,1-2 days a week,2,Amount is about right,3,1.0,1,6,2,2001,14,1,Male,10,White,West,4,Two parents and sibling(s)
20161198952,Homeschooled,-1,Homeschooled,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11th,3,2,2,5,30,Strictly use formal curriculum,1,2,1,2,1,2,2,1,1,2,2,Online,1,2,2,2,2,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,6,3,1998,17,1,Male,4,White,Midwest,5,Other
20161198961,Enrolled in school,9th,Public School,1,1,1,No,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,Yes,Yes,Yes,No,Yes,1-2 days a week,5,Amount is about right,2,1.0,1,1,1,2000,15,1,Female,9,White,South,5,"Two parents, no sibling"
20161198969,Enrolled in school,9th,Public School,2,2,4,No,0,0,0,0,1,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,Yes,No,Yes,Yes,No,Yes,Child does not have homework,-1,-1,-1,,1,4,4,1999,16,1,Female,5,Hispanic,South,2,"Two parents, no sibling"
20161198971,Enrolled in school,4th,Public School,1,2,2,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,Yes,Yes,No,Yes,5+ days a week,5,It's too much,4,4.0,1,7,2,2006,9,1,Male,10,White,Midwest,5,Two parents and sibling(s)
20161198985,Enrolled in school,7th,Public School,1,2,1,-1,0,0,0,1,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,5+ days a week,8,It's too much,4,5.0,0,6,1,2003,12,1,Female,4,White,South,3,One parent and sibling(s)
20161198986,Enrolled in school,9th,Private School,1,1,1,No,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,5+ days a week,10,Amount is about right,4,1.0,1,7,3,2000,15,1,Female,10,Other/Mixed,Midwest,4,Two parents and sibling(s)
20161198994,Enrolled in school,10th,Public School,1,3,2,Yes,0,2,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,No,No,No,Yes,3-4 days a week,6,It's too much,3,1.0,1,5,2,2000,15,1,Female,2,White,South,3,"One parent, no sibling"
20161198997,Enrolled in school,12th,Public School,1,1,2,Yes,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,No,No,Yes,Yes,No,3-4 days a week,5,Amount is about right,4,1.0,1,5,1,1997,18,1,Male,9,White,Midwest,4,"Two parents, no sibling"
20161199030,Enrolled in school,10th,Public School,1,2,5,Yes,0,10,2,2,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,Yes,Yes,No,No,Yes,Less than once a week,2,Amount is about right,3,5.0,1,7,4,2000,15,1,Female,3,White,West,4,"One parent, no sibling"
20161199033,Enrolled in school,6th,Public School,1,1,2,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,Yes,Yes,No,Yes,Yes,Yes,Yes,3-4 days a week,8,Amount is about right,4,3.0,1,2,1,2004,11,1,Female,3,Hispanic,West,5,Two parents and sibling(s)
20161199040,Enrolled in school,11th,Public School,1,1,1,Yes,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,No,No,No,No,No,No,5+ days a week,4,It's too much,1,1.0,0,3,2,1999,16,1,Female,9,Asian,West,4,One parent and sibling(s)
20161199047,Enrolled in school,5th,Public School,1,1,1,-1,0,0,0,0,2,1,1,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,No,No,5+ days a week,6,Amount is about right,4,4.0,1,7,1,2005,10,1,Female,9,White,West,4,"Two parents, no sibling"
20161199057,Enrolled in school,8th,Public School,1,2,1,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,Yes,Yes,No,No,5+ days a week,10,It's too much,4,3.0,1,5,1,2002,13,1,Female,7,White,Midwest,3,One parent and sibling(s)
20161199103,Enrolled in school,5th,Public School,1,2,3,-1,0,3,4,0,1,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,Yes,Yes,No,Yes,5+ days a week,10,It's too much,4,4.0,0,7,2,2004,11,1,Female,4,White,Midwest,3,Other
20161199128,Enrolled in school,8th,Public School,1,1,2,-1,0,0,0,1,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,No,No,Yes,Yes,No,3-4 days a week,5,Amount is about right,2,1.0,0,3,3,2002,13,1,Male,10,White,West,5,Two parents and sibling(s)
20161199139,Enrolled in school,4th,Public School,1,2,1,-1,0,0,2,3,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,No,No,1-2 days a week,3,It's too much,4,2.0,1,7,1,2005,10,1,Male,9,White,South,5,Two parents and sibling(s)
20161199147,Enrolled in school,4th,Public School,1,1,1,-1,0,0,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,No,Yes,Yes,No,No,3-4 days a week,6,Amount is about right,4,3.0,1,5,2,2006,9,1,Female,9,Other/Mixed,West,3,Two parents and sibling(s)
20161199160,Enrolled in school,3rd,Public School,1,1,5,-1,0,2,1,1,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,Yes,Yes,No,No,1-2 days a week,1,Amount is about right,4,2.0,1,7,1,2006,9,1,Male,5,White,Midwest,3,One parent and sibling(s)
20161199183,Enrolled in school,8th,Public School,1,1,1,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,Yes,No,Yes,No,No,No,1-2 days a week,4,Amount is about right,3,3.0,1,3,2,2002,13,1,Female,5,Hispanic,Midwest,1,Two parents and sibling(s)
20161199199,Enrolled in school,9th,Public School,1,2,2,No,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,No,No,No,Yes,5+ days a week,8,It's too much,3,1.0,1,4,1,2000,15,1,Female,9,Asian,Midwest,3,"Two parents, no sibling"
20161199211,Enrolled in school,8th,Public School,1,4,4,-1,10,10,0,0,1,1,1,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,Yes,Yes,No,No,Yes,Never,-1,-1,-1,,1,5,4,1999,16,1,Male,2,Black,Midwest,4,One parent and sibling(s)
20161199212,Enrolled in school,2nd,Public School,1,1,1,-1,0,0,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,No,Yes,No,No,No,3-4 days a week,2,Amount is about right,4,3.0,0,3,2,2008,7,1,Female,6,White,South,3,Two parents and sibling(s)
20161199218,Enrolled in school,9th,Public School,1,2,1,Yes,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,No,Yes,No,No,5+ days a week,8,It's too much,2,5.0,1,6,1,2001,14,1,Male,9,Other/Mixed,West,4,Two parents and sibling(s)
20161199226,Enrolled in school,4th,Public School,1,2,2,-1,0,3,2,1,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,Yes,Yes,Yes,No,Yes,5+ days a week,6,It's too much,4,4.0,1,5,2,2006,9,1,Male,8,White,Northeast,5,One parent and sibling(s)
20161199235,Enrolled in school,4th,Public School,1,2,3,-1,3,3,0,0,1,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,Yes,Yes,Yes,No,No,5+ days a week,3,Amount is about right,4,3.0,1,7,1,2005,10,1,Male,3,Black,South,3,Other
20161199237,Enrolled in school,6th,Public School,1,1,2,-1,0,0,15,12,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,Yes,Yes,Yes,Yes,No,No,No,Child does not have homework,-1,-1,-1,,1,7,1,2003,12,1,Female,3,White,West,3,Two parents and sibling(s)
20161199268,Enrolled in school,7th,Public School,1,2,1,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,Yes,Yes,No,No,3-4 days a week,8,It's too much,3,2.0,1,4,2,2002,13,1,Male,9,White,Midwest,4,Two parents and sibling(s)
20161199287,Enrolled in school,11th,Public School,1,2,2,No,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,Yes,Yes,No,Yes,3-4 days a week,5,Amount is about right,3,1.0,1,5,3,1997,18,3,Male,7,White,Midwest,5,"Two parents, no sibling"
20161199351,Homeschooled,-1,Homeschooled,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6th,1,2,2,5,35,Mostly use informal learning,2,1,1,1,2,2,2,1,1,2,2,Online,1,2,2,2,2,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,1,2,3,2003,12,1,Male,2,Hispanic,Midwest,3,One parent and sibling(s)
20161199352,Enrolled in school,11th,Public School,1,2,4,Yes,0,2,4,3,1,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,3-4 days a week,10,It's too much,4,4.0,1,7,1,1997,18,1,Male,7,White,West,4,Two parents and sibling(s)
20161199369,Enrolled in school,8th,Public School,1,1,2,-1,0,0,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,Yes,No,No,No,3-4 days a week,5,Amount is about right,4,1.0,1,6,3,2002,13,1,Male,10,Hispanic,West,4,Two parents and sibling(s)
20161199386,Enrolled in school,12th,Public School,1,1,2,No,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,No,No,Yes,5+ days a week,20,Amount is about right,1,1.0,0,6,1,1998,17,1,Male,10,White,Northeast,5,Two parents and sibling(s)
20161199400,Homeschooled,-1,Homeschooled,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7th,1,1,2,5,10,Mostly use formal curriculum,1,1,1,2,2,2,2,1,1,2,2,Online & In-Person,1,2,2,2,2,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,0,6,1,2003,12,1,Female,9,White,West,4,Two parents and sibling(s)
20161199427,Enrolled in school,Kindergarten,Public School,1,1,1,-1,0,0,10,10,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,Yes,Yes,Yes,No,No,No,No,5+ days a week,3,Amount is about right,4,1.0,1,7,1,2009,6,1,Female,3,Hispanic,West,1,Two parents and sibling(s)
20161199432,Enrolled in school,6th,Public School,1,1,1,-1,0,0,1,1,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,Yes,Yes,Yes,No,No,3-4 days a week,20,Amount is about right,3,1.0,0,7,1,2004,11,1,Male,8,White,South,4,"One parent, no sibling"
20161199444,Enrolled in school,8th,Public School,1,2,3,-1,0,1,0,0,2,2,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,No,Yes,No,No,No,No,Yes,1-2 days a week,4,Amount is about right,3,5.0,0,2,2,2001,14,1,Male,1,Hispanic,West,1,One parent and sibling(s)
20161199470,Enrolled in school,5th,Public School,1,1,1,-1,1,0,5,5,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1-2 days a week,2,Amount is about right,4,2.0,1,7,1,2005,10,1,Female,10,Asian,South,5,Two parents and sibling(s)
20161199488,Enrolled in school,1st,Public School,1,1,1,-1,0,0,2,2,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,Yes,Yes,No,No,No,3-4 days a week,1,Amount is about right,4,3.0,0,5,1,2009,6,1,Female,8,White,Midwest,3,Two parents and sibling(s)
20161199497,Enrolled in school,8th,Private School,1,1,1,-1,0,0,0,1,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,5+ days a week,15,It's too much,4,2.0,1,3,1,2002,13,1,Male,9,White,Northeast,4,"Two parents, no sibling"
20161199512,Enrolled in school,10th,Public School,1,1,2,No,1,0,0,0,2,1,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,Yes,No,Yes,No,No,No,3-4 days a week,3,Amount is about right,3,2.0,1,5,3,1999,16,1,Male,6,White,Northeast,3,Other
20161199520,Enrolled in school,4th,Public School,1,2,3,-1,0,0,0,0,1,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,No,No,No,No,No,No,No,No,1-2 days a week,5,It's too little,4,2.0,1,5,1,2005,10,1,Male,2,Hispanic,Midwest,1,"One parent, no sibling"
