country_code,country,indicator_code,indicator,year,data_value,in_oecd
HRV,Croatia,CWB28,Adolescents (15-year-olds) who study before or after school (%),2015,85.9,non_oecd
HRV,Croatia,CWB29,Adolescents (15-year-olds) who want top grades at school (%),2015,68.4,non_oecd
HRV,Croatia,CWB30,Adolescents (15-year-olds) who feel anxious about school tests even when well-prepared (%),2015,47.0,non_oecd
HRV,Croatia,CWB31,Adolescents (15-year-olds) who expect to complete a university degree (%),2015,36.1,non_oecd
HRV,Croatia,CWB32,Adolescents (15-year-olds) who feel like they belong in school (%),2015,81.2,non_oecd
HRV,Croatia,CWB33,Adolescents (15-year-olds) who feel like outsiders at school (%),2015,14.0,non_oecd
HRV,Croatia,CWB35A,Reading performance at age 15 (PISA),2015,486.9,non_oecd
HRV,Croatia,CWB35B,Mathematics performance at age 15 (PISA),2015,464.0,non_oecd
HRV,Croatia,CWB40,Adolescents (15-year-olds) who are high or extreme internet users (%),2015,56.3,non_oecd
HRV,Croatia,CWB44A,Adolescents (15-year-olds) reporting high life satisfaction (%),2015,47.8,non_oecd
HRV,Croatia,CWB44B,Adolescents (15-year-olds) reporting low life satisfaction (%),2015,7.3,non_oecd
CYP,Cyprus,CWB1A,Children (0-17) living with two parents (%),2015,85.0,non_oecd
CYP,Cyprus,CWB1B,Children (0-17) living with a single parent (%),2015,14.0,non_oecd
CYP,Cyprus,CWB1C,Children (0-17) living in 'other' types of household (%),2015,0.9,non_oecd
CYP,Cyprus,CWB2A,Children (0-14) in households where all adults are in employment (working) (%),2015,59.5,non_oecd
CYP,Cyprus,CWB2C,Children (0-14) in households with all adults not in employment (jobless) (%),2015,9.3,non_oecd
CYP,Cyprus,CWB9,Children (0-17) in overcrowded households (%),2015,3.3,non_oecd
CYP,Cyprus,CWB22,Children (3-5 year-olds) enrolled in pre-primary education or primary school (%),2015,80.8,non_oecd
EST,Estonia,CWB1A,Children (0-17) living with two parents (%),2015,83.9,oecd
EST,Estonia,CWB1B,Children (0-17) living with a single parent (%),2015,15.2,oecd
EST,Estonia,CWB1C,Children (0-17) living in 'other' types of household (%),2015,0.9,oecd
EST,Estonia,CWB2A,Children (0-14) in households where all adults are in employment (working) (%),2015,58.2,oecd
EST,Estonia,CWB2C,Children (0-14) in households with all adults not in employment (jobless) (%),2015,7.3,oecd
EST,Estonia,CWB3,"Average disposable household income, 0-17 year-olds, 2015 USD PPP",2015,19444.4,oecd
EST,Estonia,CWB8A,Adolescents (15-year-olds) who report talking to their parents before or after school (%),2015,95.4,oecd
EST,Estonia,CWB9,Children (0-17) in overcrowded households (%),2015,22.8,oecd
EST,Estonia,CWB16,Adolescents (15-year-olds) skipping either breakfast or dinner (%),2015,21.6,oecd
EST,Estonia,CWB17A,Adolescents (15-year-olds) who report doing no physical activity outside of school (%),2015,5.4,oecd
EST,Estonia,CWB17B,Adolescents (15-year-olds) who report regularly engaging in vigorous physical activity outside of school (%),2015,55.7,oecd
EST,Estonia,CWB22,Children (3-5 year-olds) enrolled in pre-primary education or primary school (%),2015,89.9,oecd
EST,Estonia,CWB27,Adolescents (15-year-olds) with parents interested in and supportive of their education (%),2015,86.8,oecd
EST,Estonia,CWB28,Adolescents (15-year-olds) who study before or after school (%),2015,81.5,oecd
EST,Estonia,CWB29,Adolescents (15-year-olds) who want top grades at school (%),2015,92.0,oecd
EST,Estonia,CWB30,Adolescents (15-year-olds) who feel anxious about school tests even when well-prepared (%),2015,52.8,oecd
EST,Estonia,CWB31,Adolescents (15-year-olds) who expect to complete a university degree (%),2015,42.8,oecd
EST,Estonia,CWB32,Adolescents (15-year-olds) who feel like they belong in school (%),2015,78.0,oecd
EST,Estonia,CWB33,Adolescents (15-year-olds) who feel like outsiders at school (%),2015,12.8,oecd
EST,Estonia,CWB35A,Reading performance at age 15 (PISA),2015,519.1,oecd
EST,Estonia,CWB35B,Mathematics performance at age 15 (PISA),2015,519.5,oecd
EST,Estonia,CWB40,Adolescents (15-year-olds) who are high or extreme internet users (%),2015,67.8,oecd
EST,Estonia,CWB44A,Adolescents (15-year-olds) reporting high life satisfaction (%),2015,36.9,oecd
EST,Estonia,CWB44B,Adolescents (15-year-olds) reporting low life satisfaction (%),2015,9.3,oecd
EST,Estonia,CWB50A,Length of paid maternity and parental leave available to mothers in weeks,2015,166.0,oecd
EST,Estonia,CWB50B,Length of paid paternity and parental leave reserved for fathers in weeks,2015,2.0,oecd
IDN,Indonesia,CWB32,Adolescents (15-year-olds) who feel like they belong in school (%),2015,92.3,non_oecd
IDN,Indonesia,CWB33,Adolescents (15-year-olds) who feel like outsiders at school (%),2015,3.7,non_oecd
IDN,Indonesia,CWB35A,Reading performance at age 15 (PISA),2015,397.3,non_oecd
IDN,Indonesia,CWB35B,Mathematics performance at age 15 (PISA),2015,386.1,non_oecd
ISR,Israel,CWB2A,Children (0-14) in households where all adults are in employment (working) (%),2015,41.5,oecd
ISR,Israel,CWB2C,Children (0-14) in households with all adults not in employment (jobless) (%),2015,7.6,oecd
ISR,Israel,CWB3,"Average disposable household income, 0-17 year-olds, 2015 USD PPP",2015,18891.4,oecd
ISR,Israel,CWB8A,Adolescents (15-year-olds) who report talking to their parents before or after school (%),2015,95.5,oecd
ISR,Israel,CWB16,Adolescents (15-year-olds) skipping either breakfast or dinner (%),2015,31.2,oecd
ISR,Israel,CWB17A,Adolescents (15-year-olds) who report doing no physical activity outside of school (%),2015,11.8,oecd
ISR,Israel,CWB17B,Adolescents (15-year-olds) who report regularly engaging in vigorous physical activity outside of school (%),2015,49.9,oecd
ISR,Israel,CWB22,Children (3-5 year-olds) enrolled in pre-primary education or primary school (%),2015,99.2,oecd
ISR,Israel,CWB28,Adolescents (15-year-olds) who study before or after school (%),2015,76.9,oecd
ISR,Israel,CWB29,Adolescents (15-year-olds) who want top grades at school (%),2015,96.0,oecd
ISR,Israel,CWB30,Adolescents (15-year-olds) who feel anxious about school tests even when well-prepared (%),2015,44.5,oecd
ISR,Israel,CWB31,Adolescents (15-year-olds) who expect to complete a university degree (%),2015,57.0,oecd
ISR,Israel,CWB35A,Reading performance at age 15 (PISA),2015,479.0,oecd
ISR,Israel,CWB35B,Mathematics performance at age 15 (PISA),2015,469.7,oecd
ISR,Israel,CWB40,Adolescents (15-year-olds) who are high or extreme internet users (%),2015,51.3,oecd
ISR,Israel,CWB50A,Length of paid maternity and parental leave available to mothers in weeks,2015,14.0,oecd
ISR,Israel,CWB50B,Length of paid paternity and parental leave reserved for fathers in weeks,2015,0.0,oecd
LVA,Latvia,CWB1A,Children (0-17) living with two parents (%),2015,70.5,oecd
LVA,Latvia,CWB1B,Children (0-17) living with a single parent (%),2015,27.9,oecd
LVA,Latvia,CWB1C,Children (0-17) living in 'other' types of household (%),2015,1.7,oecd
LVA,Latvia,CWB2A,Children (0-14) in households where all adults are in employment (working) (%),2015,57.5,oecd
LVA,Latvia,CWB2C,Children (0-14) in households with all adults not in employment (jobless) (%),2015,6.9,oecd
LVA,Latvia,CWB3,"Average disposable household income, 0-17 year-olds, 2015 USD PPP",2015,15306.1,oecd
LVA,Latvia,CWB8A,Adolescents (15-year-olds) who report talking to their parents before or after school (%),2015,96.6,oecd
LVA,Latvia,CWB9,Children (0-17) in overcrowded households (%),2015,57.1,oecd
LVA,Latvia,CWB16,Adolescents (15-year-olds) skipping either breakfast or dinner (%),2015,21.7,oecd
LVA,Latvia,CWB17A,Adolescents (15-year-olds) who report doing no physical activity outside of school (%),2015,3.9,oecd
LVA,Latvia,CWB17B,Adolescents (15-year-olds) who report regularly engaging in vigorous physical activity outside of school (%),2015,57.6,oecd
LVA,Latvia,CWB22,Children (3-5 year-olds) enrolled in pre-primary education or primary school (%),2015,91.6,oecd
LVA,Latvia,CWB27,Adolescents (15-year-olds) with parents interested in and supportive of their education (%),2015,86.9,oecd
LVA,Latvia,CWB28,Adolescents (15-year-olds) who study before or after school (%),2015,84.6,oecd
LVA,Latvia,CWB29,Adolescents (15-year-olds) who want top grades at school (%),2015,88.5,oecd
LVA,Latvia,CWB30,Adolescents (15-year-olds) who feel anxious about school tests even when well-prepared (%),2015,43.2,oecd
LVA,Latvia,CWB31,Adolescents (15-year-olds) who expect to complete a university degree (%),2015,24.7,oecd
LVA,Latvia,CWB32,Adolescents (15-year-olds) who feel like they belong in school (%),2015,78.6,oecd
LVA,Latvia,CWB33,Adolescents (15-year-olds) who feel like outsiders at school (%),2015,15.8,oecd
LVA,Latvia,CWB35A,Reading performance at age 15 (PISA),2015,487.8,oecd
LVA,Latvia,CWB35B,Mathematics performance at age 15 (PISA),2015,482.3,oecd
LVA,Latvia,CWB40,Adolescents (15-year-olds) who are high or extreme internet users (%),2015,61.5,oecd
LVA,Latvia,CWB44A,Adolescents (15-year-olds) reporting high life satisfaction (%),2015,31.5,oecd
LVA,Latvia,CWB44B,Adolescents (15-year-olds) reporting low life satisfaction (%),2015,8.9,oecd
LVA,Latvia,CWB50A,Length of paid maternity and parental leave available to mothers in weeks,2015,94.0,oecd
LVA,Latvia,CWB50B,Length of paid paternity and parental leave reserved for fathers in weeks,2015,1.4,oecd
LTU,Lithuania,CWB1A,Children (0-17) living with two parents (%),2015,75.3,oecd
LTU,Lithuania,CWB1B,Children (0-17) living with a single parent (%),2015,22.2,oecd
LTU,Lithuania,CWB1C,Children (0-17) living in 'other' types of household (%),2015,2.5,oecd
LTU,Lithuania,CWB2A,Children (0-14) in households where all adults are in employment (working) (%),2015,63.9,oecd
LTU,Lithuania,CWB2C,Children (0-14) in households with all adults not in employment (jobless) (%),2015,11.0,oecd
LTU,Lithuania,CWB3,"Average disposable household income, 0-17 year-olds, 2015 USD PPP",2015,14882.1,oecd
LTU,Lithuania,CWB8A,Adolescents (15-year-olds) who report talking to their parents before or after school (%),2015,96.5,oecd
LTU,Lithuania,CWB9,Children (0-17) in overcrowded households (%),2015,39.5,oecd
LTU,Lithuania,CWB16,Adolescents (15-year-olds) skipping either breakfast or dinner (%),2015,23.1,oecd
LTU,Lithuania,CWB17A,Adolescents (15-year-olds) who report doing no physical activity outside of school (%),2015,4.7,oecd
LTU,Lithuania,CWB17B,Adolescents (15-year-olds) who report regularly engaging in vigorous physical activity outside of school (%),2015,55.7,oecd
LTU,Lithuania,CWB22,Children (3-5 year-olds) enrolled in pre-primary education or primary school (%),2015,83.8,oecd
LTU,Lithuania,CWB27,Adolescents (15-year-olds) with parents interested in and supportive of their education (%),2015,88.6,oecd
LTU,Lithuania,CWB28,Adolescents (15-year-olds) who study before or after school (%),2015,87.1,oecd
LTU,Lithuania,CWB29,Adolescents (15-year-olds) who want top grades at school (%),2015,83.1,oecd
LTU,Lithuania,CWB30,Adolescents (15-year-olds) who feel anxious about school tests even when well-prepared (%),2015,55.6,oecd
LTU,Lithuania,CWB31,Adolescents (15-year-olds) who expect to complete a university degree (%),2015,53.6,oecd
LTU,Lithuania,CWB32,Adolescents (15-year-olds) who feel like they belong in school (%),2015,54.5,oecd
LTU,Lithuania,CWB33,Adolescents (15-year-olds) who feel like outsiders at school (%),2015,30.7,oecd
LTU,Lithuania,CWB35A,Reading performance at age 15 (PISA),2015,472.4,oecd
LTU,Lithuania,CWB35B,Mathematics performance at age 15 (PISA),2015,478.4,oecd
LTU,Lithuania,CWB40,Adolescents (15-year-olds) who are high or extreme internet users (%),2015,57.7,oecd
LTU,Lithuania,CWB44A,Adolescents (15-year-olds) reporting high life satisfaction (%),2015,47.6,oecd
LTU,Lithuania,CWB44B,Adolescents (15-year-olds) reporting low life satisfaction (%),2015,8.1,oecd
LTU,Lithuania,CWB50A,Length of paid maternity and parental leave available to mothers in weeks,2015,62.0,oecd
LTU,Lithuania,CWB50B,Length of paid paternity and parental leave reserved for fathers in weeks,2015,4.0,oecd
MLT,Malta,CWB1A,Children (0-17) living with two parents (%),2015,79.9,non_oecd
MLT,Malta,CWB1B,Children (0-17) living with a single parent (%),2015,19.7,non_oecd
MLT,Malta,CWB1C,Children (0-17) living in 'other' types of household (%),2015,0.4,non_oecd
MLT,Malta,CWB2A,Children (0-14) in households where all adults are in employment (working) (%),2015,49.9,non_oecd
MLT,Malta,CWB2C,Children (0-14) in households with all adults not in employment (jobless) (%),2015,8.5,non_oecd
MLT,Malta,CWB8B,"Adolescents (15-year-olds) whose parents report spending time ""just talking to my child"" every day or almost every day (%)",2015,74.2,non_oecd
MLT,Malta,CWB22,Children (3-5 year-olds) enrolled in pre-primary education or primary school (%),2015,97.2,non_oecd
MLT,Malta,CWB32,Adolescents (15-year-olds) who feel like they belong in school (%),2015,69.8,non_oecd
MLT,Malta,CWB33,Adolescents (15-year-olds) who feel like outsiders at school (%),2015,20.4,non_oecd
MLT,Malta,CWB35A,Reading performance at age 15 (PISA),2015,446.7,non_oecd
MLT,Malta,CWB35B,Mathematics performance at age 15 (PISA),2015,478.6,non_oecd
PER,Peru,CWB8A,Adolescents (15-year-olds) who report talking to their parents before or after school (%),2015,88.5,non_oecd
PER,Peru,CWB16,Adolescents (15-year-olds) skipping either breakfast or dinner (%),2015,16.8,non_oecd
PER,Peru,CWB17A,Adolescents (15-year-olds) who report doing no physical activity outside of school (%),2015,4.4,non_oecd
PER,Peru,CWB17B,Adolescents (15-year-olds) who report regularly engaging in vigorous physical activity outside of school (%),2015,41.9,non_oecd
PER,Peru,CWB27,Adolescents (15-year-olds) with parents interested in and supportive of their education (%),2015,89.3,non_oecd
PER,Peru,CWB28,Adolescents (15-year-olds) who study before or after school (%),2015,89.4,non_oecd
PER,Peru,CWB29,Adolescents (15-year-olds) who want top grades at school (%),2015,96.5,non_oecd
PER,Peru,CWB30,Adolescents (15-year-olds) who feel anxious about school tests even when well-prepared (%),2015,71.5,non_oecd
PER,Peru,CWB31,Adolescents (15-year-olds) who expect to complete a university degree (%),2015,64.3,non_oecd
PER,Peru,CWB32,Adolescents (15-year-olds) who feel like they belong in school (%),2015,71.4,non_oecd
PER,Peru,CWB33,Adolescents (15-year-olds) who feel like outsiders at school (%),2015,20.6,non_oecd
PER,Peru,CWB35A,Reading performance at age 15 (PISA),2015,397.5,non_oecd
PER,Peru,CWB35B,Mathematics performance at age 15 (PISA),2015,386.6,non_oecd
PER,Peru,CWB40,Adolescents (15-year-olds) who are high or extreme internet users (%),2015,34.4,non_oecd
PER,Peru,CWB44A,Adolescents (15-year-olds) reporting high life satisfaction (%),2015,42.8,non_oecd
PER,Peru,CWB44B,Adolescents (15-year-olds) reporting low life satisfaction (%),2015,12.9,non_oecd
ROU,Romania,CWB1A,Children (0-17) living with two parents (%),2015,85.6,non_oecd
ROU,Romania,CWB1B,Children (0-17) living with a single parent (%),2015,10.2,non_oecd
ROU,Romania,CWB1C,Children (0-17) living in 'other' types of household (%),2015,4.2,non_oecd
ROU,Romania,CWB2A,Children (0-14) in households where all adults are in employment (working) (%),2015,46.2,non_oecd
ROU,Romania,CWB2C,Children (0-14) in households with all adults not in employment (jobless) (%),2015,9.7,non_oecd
ROU,Romania,CWB9,Children (0-17) in overcrowded households (%),2015,70.3,non_oecd
ROU,Romania,CWB22,Children (3-5 year-olds) enrolled in pre-primary education or primary school (%),2015,83.8,non_oecd
ROU,Romania,CWB32,Adolescents (15-year-olds) who feel like they belong in school (%),2015,52.5,non_oecd
ROU,Romania,CWB33,Adolescents (15-year-olds) who feel like outsiders at school (%),2015,12.2,non_oecd
ROU,Romania,CWB35A,Reading performance at age 15 (PISA),2015,433.6,non_oecd
ROU,Romania,CWB35B,Mathematics performance at age 15 (PISA),2015,444.0,non_oecd
RUS,Russia,CWB8A,Adolescents (15-year-olds) who report talking to their parents before or after school (%),2015,97.4,non_oecd
RUS,Russia,CWB16,Adolescents (15-year-olds) skipping either breakfast or dinner (%),2015,15.6,non_oecd
RUS,Russia,CWB17A,Adolescents (15-year-olds) who report doing no physical activity outside of school (%),2015,3.6,non_oecd
RUS,Russia,CWB17B,Adolescents (15-year-olds) who report regularly engaging in vigorous physical activity outside of school (%),2015,59.9,non_oecd
RUS,Russia,CWB27,Adolescents (15-year-olds) with parents interested in and supportive of their education (%),2015,90.1,non_oecd
RUS,Russia,CWB28,Adolescents (15-year-olds) who study before or after school (%),2015,91.8,non_oecd
RUS,Russia,CWB29,Adolescents (15-year-olds) who want top grades at school (%),2015,80.9,non_oecd
RUS,Russia,CWB30,Adolescents (15-year-olds) who feel anxious about school tests even when well-prepared (%),2015,51.1,non_oecd
RUS,Russia,CWB31,Adolescents (15-year-olds) who expect to complete a university degree (%),2015,16.9,non_oecd
RUS,Russia,CWB32,Adolescents (15-year-olds) who feel like they belong in school (%),2015,74.6,non_oecd
RUS,Russia,CWB33,Adolescents (15-year-olds) who feel like outsiders at school (%),2015,19.6,non_oecd
RUS,Russia,CWB35A,Reading performance at age 15 (PISA),2015,494.6,non_oecd
RUS,Russia,CWB35B,Mathematics performance at age 15 (PISA),2015,494.1,non_oecd
RUS,Russia,CWB40,Adolescents (15-year-olds) who are high or extreme internet users (%),2015,63.5,non_oecd
RUS,Russia,CWB44A,Adolescents (15-year-olds) reporting high life satisfaction (%),2015,46.8,non_oecd
RUS,Russia,CWB44B,Adolescents (15-year-olds) reporting low life satisfaction (%),2015,10.3,non_oecd
SVN,Slovenia,CWB1A,Children (0-17) living with two parents (%),2015,85.2,oecd
SVN,Slovenia,CWB1B,Children (0-17) living with a single parent (%),2015,14.3,oecd
SVN,Slovenia,CWB1C,Children (0-17) living in 'other' types of household (%),2015,0.5,oecd
SVN,Slovenia,CWB2A,Children (0-14) in households where all adults are in employment (working) (%),2015,71.9,oecd
SVN,Slovenia,CWB2C,Children (0-14) in households with all adults not in employment (jobless) (%),2015,4.0,oecd
SVN,Slovenia,CWB3,"Average disposable household income, 0-17 year-olds, 2015 USD PPP",2015,21952.7,oecd
SVN,Slovenia,CWB8A,Adolescents (15-year-olds) who report talking to their parents before or after school (%),2015,89.6,oecd
SVN,Slovenia,CWB9,Children (0-17) in overcrowded households (%),2015,18.0,oecd
SVN,Slovenia,CWB16,Adolescents (15-year-olds) skipping either breakfast or dinner (%),2015,55.3,oecd
SVN,Slovenia,CWB17A,Adolescents (15-year-olds) who report doing no physical activity outside of school (%),2015,3.6,oecd
SVN,Slovenia,CWB17B,Adolescents (15-year-olds) who report regularly engaging in vigorous physical activity outside of school (%),2015,58.5,oecd
SVN,Slovenia,CWB22,Children (3-5 year-olds) enrolled in pre-primary education or primary school (%),2015,88.0,oecd
SVN,Slovenia,CWB27,Adolescents (15-year-olds) with parents interested in and supportive of their education (%),2015,93.7,oecd
SVN,Slovenia,CWB28,Adolescents (15-year-olds) who study before or after school (%),2015,59.8,oecd
SVN,Slovenia,CWB29,Adolescents (15-year-olds) who want top grades at school (%),2015,69.5,oecd
SVN,Slovenia,CWB30,Adolescents (15-year-olds) who feel anxious about school tests even when well-prepared (%),2015,61.9,oecd
SVN,Slovenia,CWB31,Adolescents (15-year-olds) who expect to complete a university degree (%),2015,25.8,oecd
SVN,Slovenia,CWB32,Adolescents (15-year-olds) who feel like they belong in school (%),2015,74.5,oecd
SVN,Slovenia,CWB33,Adolescents (15-year-olds) who feel like outsiders at school (%),2015,17.6,oecd
SVN,Slovenia,CWB35A,Reading performance at age 15 (PISA),2015,505.2,oecd
SVN,Slovenia,CWB35B,Mathematics performance at age 15 (PISA),2015,509.9,oecd
SVN,Slovenia,CWB40,Adolescents (15-year-olds) who are high or extreme internet users (%),2015,47.9,oecd
SVN,Slovenia,CWB44A,Adolescents (15-year-olds) reporting high life satisfaction (%),2015,32.5,oecd
SVN,Slovenia,CWB44B,Adolescents (15-year-olds) reporting low life satisfaction (%),2015,13.5,oecd
SVN,Slovenia,CWB50A,Length of paid maternity and parental leave available to mothers in weeks,2015,52.1,oecd
SVN,Slovenia,CWB50B,Length of paid paternity and parental leave reserved for fathers in weeks,2015,2.1,oecd
ZAF,South Africa,CWB3,"Average disposable household income, 0-17 year-olds, 2015 USD PPP",2015,7504.4,non_oecd
BEL-VLG,Flanders,CWB8B,"Adolescents (15-year-olds) whose parents report spending time ""just talking to my child"" every day or almost every day (%)",2015,71.2,oecd
OAVG,OECD - Average,CWB3,"Average disposable household income, 0-17 year-olds, 2015 USD PPP",2015,24374.4,oecd
OAVG,OECD - Average,CWB8A,Adolescents (15-year-olds) who report talking to their parents before or after school (%),2015,95.1,oecd
OAVG,OECD - Average,CWB8B,"Adolescents (15-year-olds) whose parents report spending time ""just talking to my child"" every day or almost every day (%)",2015,72.9,oecd
OAVG,OECD - Average,CWB16,Adolescents (15-year-olds) skipping either breakfast or dinner (%),2015,25.4,oecd
OAVG,OECD - Average,CWB17A,Adolescents (15-year-olds) who report doing no physical activity outside of school (%),2015,6.6,oecd
OAVG,OECD - Average,CWB17B,Adolescents (15-year-olds) who report regularly engaging in vigorous physical activity outside of school (%),2015,52.3,oecd
OAVG,OECD - Average,CWB27,Adolescents (15-year-olds) with parents interested in and supportive of their education (%),2015,90.5,oecd
OAVG,OECD - Average,CWB28,Adolescents (15-year-olds) who study before or after school (%),2015,80.4,oecd
OAVG,OECD - Average,CWB29,Adolescents (15-year-olds) who want top grades at school (%),2015,83.4,oecd
OAVG,OECD - Average,CWB30,Adolescents (15-year-olds) who feel anxious about school tests even when well-prepared (%),2015,55.5,oecd
OAVG,OECD - Average,CWB31,Adolescents (15-year-olds) who expect to complete a university degree (%),2015,44.2,oecd
OAVG,OECD - Average,CWB32,Adolescents (15-year-olds) who feel like they belong in school (%),2015,73.0,oecd
OAVG,OECD - Average,CWB33,Adolescents (15-year-olds) who feel like outsiders at school (%),2015,17.2,oecd
OAVG,OECD - Average,CWB35A,Reading performance at age 15 (PISA),2015,492.5,oecd
OAVG,OECD - Average,CWB35B,Mathematics performance at age 15 (PISA),2015,490.2,oecd
OAVG,OECD - Average,CWB40,Adolescents (15-year-olds) who are high or extreme internet users (%),2015,59.4,oecd
OAVG,OECD - Average,CWB44A,Adolescents (15-year-olds) reporting high life satisfaction (%),2015,34.1,oecd
OAVG,OECD - Average,CWB44B,Adolescents (15-year-olds) reporting low life satisfaction (%),2015,11.8,oecd
BRA,Brazil,CWB22,Children (3-5 year-olds) enrolled in pre-primary education or primary school (%),2015,79.0,oecd
COL,Colombia,CWB22,Children (3-5 year-olds) enrolled in pre-primary education or primary school (%),2015,78.5,non_oecd
CRI,Costa Rica,CWB3,"Average disposable household income, 0-17 year-olds, 2015 USD PPP",2015,10867.7,non_oecd
CRI,Costa Rica,CWB22,Children (3-5 year-olds) enrolled in pre-primary education or primary school (%),2015,53.2,non_oecd
RUS,Russia,CWB22,Children (3-5 year-olds) enrolled in pre-primary education or primary school (%),2015,83.3,non_oecd
ZAF,South Africa,CWB22,Children (3-5 year-olds) enrolled in pre-primary education or primary school (%),2015,17.2,non_oecd
