id,enroll_hmsc,school_type,hmsc_grade_year,hmsc_who_teaches,hmsc_tutor,hmsc_coop,days_hmsc,hrs_hmsc,teach_style,Library,Homeschool Catalog,Educational Publisher,Homeschooling Organization,Church,Public School,Private School,Bookstore,Websites,Other Source,Virtual School/Curriculum,hmsc_course,internet_hmsc,Local Public School,State,Charter School,Another Public School,Private School,College,Someplace Else,hw_help,time_mgmt,meal_together,child_health,year_born,age,country_born,sex,ttl_income,race,region,parent_educ,family_type
20161128997,Homeschooled,Homeschooled,11th,1,2,1,5,35,Strictly use formal curriculum,1,2,1,1,2,2,2,1,1,2,2,Online & In-Person,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,1999,16,1,Male,8,White,South,5,Two parents and sibling(s)
20161129225,Homeschooled,Homeschooled,4th,1,1,1,5,18,Strictly use formal curriculum,1,2,2,1,2,2,2,2,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,6,1,2005,10,1,Male,7,White,West,5,Two parents and sibling(s)
20161130227,Homeschooled,Homeschooled,10th,1,1,2,6,25,Strictly use formal curriculum,1,2,1,2,2,1,2,2,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,0,1,1999,16,1,Female,1,Black,Northeast,3,One parent and sibling(s)
20161130302,Homeschooled,Homeschooled,8th,2,2,1,5,20,Mostly use formal curriculum,2,1,1,1,2,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,0,3,2001,14,1,Male,3,White,South,3,One parent and sibling(s)
20161130874,Homeschooled,Homeschooled,12th,2,2,1,7,35,Strictly use formal curriculum,2,2,2,1,2,2,2,2,2,2,2,No Course,1,2,2,2,2,2,2,1,,1,5,2,1998,17,1,Female,10,Asian,South,5,Two parents and sibling(s)
20161131536,Homeschooled,Homeschooled,9th,3,2,2,5,20,Strictly use formal curriculum,1,2,2,2,2,1,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,7,1,1999,16,3,Male,5,Hispanic,West,1,Other
20161131866,Homeschooled,Homeschooled,9th,1,2,2,5,20,Strictly use formal curriculum,1,2,2,2,2,1,2,2,1,2,2,In-Person,2,-1,-1,-1,-1,-1,-1,-1,,0,3,1,2001,14,3,Female,2,Asian,West,4,"One parent, no sibling"
20161131923,Homeschooled,Homeschooled,Kindergarten,1,2,1,5,18,Mostly use formal curriculum,1,1,1,2,1,1,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2010,5,1,Female,9,White,West,5,Two parents and sibling(s)
20161132115,Homeschooled,Homeschooled,12th,1,2,2,5,5,Mostly use formal curriculum,1,1,2,2,2,2,2,1,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,1998,17,1,Female,8,White,Northeast,3,Two parents and sibling(s)
20161132595,Homeschooled,Homeschooled,7th,1,2,1,3,6,Mostly use informal learning,1,1,2,1,1,2,2,1,2,1,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,5,1,2003,12,1,Female,7,White,Midwest,4,Two parents and sibling(s)
20161133174,Homeschooled,Homeschooled,10th,1,2,2,5,30,Mostly use formal curriculum,1,1,2,2,1,2,2,1,2,2,2,In-Person,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2000,15,1,Female,7,White,South,3,Two parents and sibling(s)
20161134214,Homeschooled,Homeschooled,3rd,3,1,2,5,20,Mostly use formal curriculum,1,1,1,2,1,1,2,2,1,1,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2007,8,1,Female,6,Hispanic,West,2,One parent and sibling(s)
20161134781,Homeschooled,Homeschooled,10th,2,2,2,5,25,Mostly use formal curriculum,2,1,1,1,2,2,2,2,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,0,1,1999,16,1,Male,9,Hispanic,West,4,"Two parents, no sibling"
20161135180,Homeschooled,Homeschooled,4th,1,2,2,5,1,Strictly use formal curriculum,1,2,1,1,1,1,2,1,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,6,2,2006,9,1,Female,2,Hispanic,Midwest,1,Two parents and sibling(s)
20161135481,Homeschooled,Homeschooled,7th,1,2,1,6,48,Mostly use formal curriculum,1,1,1,1,1,2,2,1,1,1,2,Online,1,2,2,1,2,2,2,2,,1,5,2,2003,12,1,Female,2,Hispanic,West,3,Two parents and sibling(s)
20161135865,Homeschooled,Homeschooled,Kindergarten,1,2,1,5,15,Mostly use formal curriculum,1,1,1,1,2,2,2,1,1,2,2,In-Person,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2010,5,3,Male,5,White,South,3,Two parents and sibling(s)
20161136350,Homeschooled,Homeschooled,4th,2,1,2,5,6,Strictly use formal curriculum,2,2,2,2,2,1,2,2,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,0,2,2006,9,3,Male,5,Asian,West,1,Other
20161136502,Homeschooled,Homeschooled,11th,2,2,2,5,5,Strictly use formal curriculum,2,2,2,2,2,2,2,2,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,6,1,1998,17,1,Male,3,Hispanic,West,1,Two parents and sibling(s)
20161136884,Homeschooled,Homeschooled,Kindergarten,1,1,1,4,6,Mostly use formal curriculum,1,1,1,1,2,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,5,2,2010,5,1,Female,8,White,Northeast,2,Two parents and sibling(s)
20161137571,Homeschooled,Homeschooled,4th,1,2,1,5,30,Mostly use formal curriculum,1,1,1,1,1,2,2,1,1,2,2,In-Person,1,2,2,2,2,1,2,2,,1,3,2,2006,9,1,Female,8,White,South,4,Two parents and sibling(s)
20161137865,Homeschooled,Homeschooled,5th,1,2,2,7,25,Always use informal learning,2,2,2,1,2,2,2,2,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2005,10,1,Female,8,Black,South,5,Two parents and sibling(s)
20161138213,Homeschooled,Homeschooled,6th,1,2,1,5,30,Mostly use informal learning,1,1,1,1,1,2,2,1,1,1,2,Online,1,2,2,2,2,2,2,1,,1,2,2,2003,12,1,Male,9,White,Midwest,4,Two parents and sibling(s)
20161138523,Homeschooled,Homeschooled,Kindergarten,1,2,2,7,20,Mostly use formal curriculum,1,1,1,2,2,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,7,2,2010,5,1,Male,8,Hispanic,West,3,Two parents and sibling(s)
20161138966,Homeschooled,Homeschooled,7th,1,2,1,5,25,Mostly use formal curriculum,1,1,1,1,2,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,5,1,2002,13,1,Male,6,White,South,3,Two parents and sibling(s)
20161140045,Homeschooled,Homeschooled,12th,2,2,2,4,15,Mostly use formal curriculum,2,2,2,2,2,1,2,2,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,5,2,1995,20,1,Female,5,Hispanic,South,1,"Two parents, no sibling"
20161140294,Homeschooled,Homeschooled,4th,1,2,2,3,15,Mostly use informal learning,1,2,1,2,2,1,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,2,2,2006,9,1,Male,9,Asian,Northeast,4,Two parents and sibling(s)
20161140494,Homeschooled,Homeschooled,2nd,1,2,2,5,20,Mostly use formal curriculum,1,1,1,1,2,2,2,1,1,1,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,2,1,2008,7,1,Male,8,White,South,4,Two parents and sibling(s)
20161140812,Homeschooled,Homeschooled,6th,1,2,2,5,2,Mostly use formal curriculum,1,1,2,2,2,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,6,1,2004,11,1,Female,8,White,West,3,Two parents and sibling(s)
20161141261,Homeschooled,Homeschooled,9th,5,2,2,3,4,Mostly use informal learning,2,2,1,2,2,1,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,4,1,2000,15,1,Male,2,Hispanic,South,1,Two parents and sibling(s)
20161141523,Homeschooled,Homeschooled,5th,1,2,1,5,18,Mostly use formal curriculum,1,1,1,1,1,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,5,1,2005,10,1,Male,5,White,South,4,Two parents and sibling(s)
20161141705,Homeschooled,Homeschooled,2nd,1,2,1,5,17,Mostly use formal curriculum,1,1,1,2,2,1,2,1,1,2,2,In-Person,1,2,2,2,2,2,2,1,,1,7,1,2008,7,1,Female,9,White,South,4,Two parents and sibling(s)
20161142139,Homeschooled,Homeschooled,8th,2,1,2,5,15,Mostly use formal curriculum,1,1,2,1,1,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,5,2,2001,14,1,Male,6,Hispanic,South,4,One parent and sibling(s)
20161142390,Homeschooled,Homeschooled,12th,1,2,2,5,30,Strictly use formal curriculum,1,2,2,1,1,2,2,2,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,3,1,1999,16,1,Male,5,White,South,3,Two parents and sibling(s)
20161142830,Homeschooled,Homeschooled,Kindergarten,1,1,2,5,25,Strictly use formal curriculum,2,1,2,1,1,2,1,2,2,2,2,Online,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2009,6,1,Female,5,Hispanic,Northeast,3,Two parents and sibling(s)
20161142857,Homeschooled,Homeschooled,4th,1,2,1,5,30,Mostly use formal curriculum,2,2,2,2,2,2,2,2,2,2,1,Online & In-Person,1,2,2,2,2,2,2,1,,0,4,2,2004,11,1,Male,6,Black,South,3,Two parents and sibling(s)
20161143299,Homeschooled,Homeschooled,7th,5,2,2,5,27,Strictly use formal curriculum,1,2,2,1,2,1,2,2,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,3,2002,13,2,Male,1,Hispanic,South,3,"One parent, no sibling"
20161143493,Homeschooled,Homeschooled,9th,1,2,1,5,28,Mostly use formal curriculum,1,1,1,1,1,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,5,1,2001,14,1,Male,3,White,South,3,Two parents and sibling(s)
20161145146,Homeschooled,Homeschooled,6th,2,2,2,2,1,Always use informal learning,2,2,2,2,2,1,2,2,2,1,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,0,1,2005,10,2,Female,3,Black,South,4,One parent and sibling(s)
20161145787,Homeschooled,Homeschooled,4th,1,2,2,5,25,Strictly use formal curriculum,1,2,2,2,2,1,2,2,1,2,2,Online,1,2,2,2,2,2,2,1,,1,5,1,2005,10,1,Male,6,White,South,2,Two parents and sibling(s)
20161145974,Homeschooled,Homeschooled,2nd,1,2,2,4,20,Mostly use formal curriculum,1,1,1,1,1,2,2,2,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2009,6,1,Male,7,Hispanic,West,5,Two parents and sibling(s)
20161146240,Homeschooled,Homeschooled,8th,1,1,1,6,24,Mostly use formal curriculum,1,1,1,1,2,1,2,1,1,2,2,No Course,1,1,1,2,2,2,2,1,,1,7,1,2001,14,1,Female,8,White,West,5,Two parents and sibling(s)
20161146251,Homeschooled,Homeschooled,10th,1,2,2,5,20,Mostly use formal curriculum,1,1,1,1,2,2,1,1,1,2,2,Online & In-Person,1,2,2,2,2,2,2,1,,1,7,1,1999,16,1,Female,3,White,Northeast,3,Two parents and sibling(s)
20161146583,Homeschooled,Homeschooled,12th,1,2,2,6,5,Mostly use formal curriculum,2,2,2,1,2,1,2,2,2,2,1,No Course,1,2,2,1,2,2,2,2,,1,7,1,1997,18,1,Female,8,Black,South,3,Two parents and sibling(s)
20161147199,Homeschooled,Homeschooled,3rd,3,2,1,3,32,Strictly use formal curriculum,1,1,1,1,1,1,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,2,2007,8,1,Female,3,White,South,5,"One parent, no sibling"
20161147212,Homeschooled,Homeschooled,8th,1,2,2,6,35,Mostly use informal learning,2,2,2,2,1,2,2,2,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,3,2000,15,1,Female,3,Hispanic,South,1,"One parent, no sibling"
20161147473,Homeschooled,Homeschooled,12th,1,2,2,6,5,Mostly use formal curriculum,2,2,2,1,2,1,2,2,2,2,1,No Course,1,2,2,1,2,2,2,2,,1,7,1,1998,17,1,Female,3,Hispanic,West,3,"Two parents, no sibling"
20161147956,Homeschooled,Homeschooled,2nd,1,2,2,5,35,Mostly use informal learning,1,2,1,2,2,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,4,2,2008,7,1,Female,1,Hispanic,Northeast,3,"One parent, no sibling"
20161148280,Homeschooled,Homeschooled,5th,6,1,2,2,4,Strictly use formal curriculum,1,2,2,2,2,1,2,2,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,4,2,2005,10,1,Female,3,Hispanic,West,1,Two parents and sibling(s)
20161148511,Homeschooled,Homeschooled,12th,3,2,1,5,33,Strictly use formal curriculum,2,2,2,1,2,2,2,2,2,2,2,No Course,1,2,2,1,2,2,2,2,,0,7,1,1997,18,1,Female,1,White,Northeast,2,Other
20161148714,Homeschooled,Homeschooled,2nd,3,2,1,5,35,Mostly use formal curriculum,1,1,1,1,1,2,2,1,1,2,2,No Course,1,2,2,2,2,2,2,1,,0,5,1,2009,6,1,Female,7,Other/Mixed,Midwest,3,Other
20161148800,Homeschooled,Homeschooled,6th,1,2,1,5,30,Mostly use formal curriculum,2,1,2,2,1,2,2,1,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,3,2004,11,1,Male,1,White,South,2,One parent and sibling(s)
20161149811,Homeschooled,Homeschooled,3rd,1,2,1,7,18,Mostly use informal learning,1,1,1,2,1,1,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,5,1,2007,8,1,Male,8,White,Midwest,4,Two parents and sibling(s)
20161150059,Homeschooled,Homeschooled,11th,5,2,1,4,30,Strictly use formal curriculum,2,1,1,1,2,1,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,1999,16,1,Female,9,Hispanic,West,4,Two parents and sibling(s)
20161150434,Homeschooled,Homeschooled,8th,1,2,2,5,25,Strictly use formal curriculum,1,2,2,2,2,2,2,2,2,2,2,No Course,1,2,2,2,2,1,2,2,,1,3,1,2002,13,3,Male,9,White,West,2,Two parents and sibling(s)
20161150530,Homeschooled,Homeschooled,2nd,1,1,1,5,35,Mostly use formal curriculum,1,1,1,2,2,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,5,1,2008,7,1,Female,8,White,Northeast,3,Two parents and sibling(s)
20161150932,Homeschooled,Homeschooled,7th,1,2,2,5,30,Mostly use formal curriculum,1,1,2,2,2,2,2,1,1,2,2,Online,1,2,1,2,2,2,2,2,,1,5,4,2000,15,1,Female,1,White,Midwest,2,One parent and sibling(s)
20161151689,Homeschooled,Homeschooled,11th,2,2,2,5,15,Strictly use formal curriculum,2,2,2,2,2,1,2,2,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,1999,16,3,Male,2,Hispanic,South,3,"One parent, no sibling"
20161152377,Homeschooled,Homeschooled,6th,1,2,2,5,25,Mostly use formal curriculum,1,1,1,1,2,2,2,1,1,2,2,Online & In-Person,1,2,2,2,2,2,2,1,,1,3,1,2004,11,1,Male,10,White,South,5,Two parents and sibling(s)
20161152997,Homeschooled,Homeschooled,6th,3,2,2,5,30,Strictly use formal curriculum,2,1,1,1,1,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2003,12,1,Female,9,Other/Mixed,South,3,Other
20161153945,Homeschooled,Homeschooled,4th,1,2,1,5,25,Mostly use formal curriculum,1,1,1,1,1,2,2,1,1,2,2,Online & In-Person,2,-1,-1,-1,-1,-1,-1,-1,,0,7,2,2006,9,1,Male,6,White,West,3,Two parents and sibling(s)
20161154524,Homeschooled,Homeschooled,1st,2,2,2,3,2,Mostly use formal curriculum,2,1,2,1,2,2,2,2,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2000,15,2,Male,2,Hispanic,Northeast,1,Two parents and sibling(s)
20161154728,Homeschooled,Homeschooled,4th,1,2,1,5,35,Strictly use formal curriculum,1,1,1,1,1,2,1,1,1,2,2,In-Person,2,-1,-1,-1,-1,-1,-1,-1,,0,7,2,2007,8,1,Male,6,Asian,West,3,"Two parents, no sibling"
20161154898,Homeschooled,Homeschooled,8th,1,1,2,5,25,Strictly use formal curriculum,2,2,2,2,2,1,2,2,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,2,2001,14,1,Male,5,White,West,3,One parent and sibling(s)
20161154909,Homeschooled,Homeschooled,12th,1,2,2,5,30,Mostly use formal curriculum,1,2,1,2,2,2,2,1,1,2,2,Online,2,-1,-1,-1,-1,-1,-1,-1,,1,3,1,1997,18,1,Male,4,Hispanic,Midwest,2,Two parents and sibling(s)
20161155351,Homeschooled,Homeschooled,8th,7,2,2,5,20,Strictly use formal curriculum,1,1,1,1,2,2,2,1,1,2,1,No Course,1,2,1,2,2,2,2,2,,0,4,2,2001,14,1,Female,1,Hispanic,West,3,"One parent, no sibling"
20161155449,Homeschooled,Homeschooled,8th,1,2,2,4,20,Mostly use formal curriculum,2,2,1,2,1,2,2,2,2,1,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,4,2,2003,12,1,Male,9,White,South,4,Two parents and sibling(s)
20161155567,Homeschooled,Homeschooled,10th,1,2,2,5,30,Mostly use formal curriculum,1,1,1,2,1,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,3,1,2001,14,1,Female,6,White,Northeast,4,Two parents and sibling(s)
20161155726,Homeschooled,Homeschooled,12th,1,2,2,5,15,Strictly use formal curriculum,1,1,2,2,1,2,2,2,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,4,2,1997,18,1,Female,4,White,Northeast,3,"Two parents, no sibling"
20161155904,Homeschooled,Homeschooled,2nd,1,2,1,5,20,Mostly use formal curriculum,1,1,2,1,1,2,2,1,1,2,2,Online,2,-1,-1,-1,-1,-1,-1,-1,,1,6,1,2008,7,1,Male,8,White,South,5,Two parents and sibling(s)
20161156754,Homeschooled,Homeschooled,12th,6,2,1,5,25,Strictly use formal curriculum,1,2,2,1,1,2,1,1,1,2,2,In-Person,2,-1,-1,-1,-1,-1,-1,-1,,1,7,2,1998,17,1,Male,7,White,South,2,One parent and sibling(s)
20161156819,Homeschooled,Homeschooled,11th,2,2,2,5,10,Mostly use formal curriculum,2,2,2,2,2,2,2,1,1,2,2,No Course,1,2,1,2,2,2,2,2,,1,2,1,1999,16,1,Female,7,White,South,4,"One parent, no sibling"
20161156971,Homeschooled,Homeschooled,Kindergarten,1,2,2,4,8,Strictly use formal curriculum,1,1,1,1,1,2,1,1,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,7,1,2010,5,1,Female,8,White,Midwest,3,Two parents and sibling(s)
20161157297,Homeschooled,Homeschooled,6th,1,2,2,5,15,Mostly use informal learning,2,1,2,2,2,2,2,2,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,3,1,2004,11,1,Female,4,White,South,4,Two parents and sibling(s)
20161157588,Homeschooled,Homeschooled,1st,1,2,2,3,15,Strictly use formal curriculum,2,1,2,2,2,2,2,2,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2008,7,1,Male,3,White,West,1,Two parents and sibling(s)
20161157867,Homeschooled,Homeschooled,8th,1,2,2,4,12,Mostly use informal learning,2,1,1,2,1,2,2,1,1,2,2,Online & In-Person,2,-1,-1,-1,-1,-1,-1,-1,,1,5,1,2002,13,1,Male,9,Asian,West,3,Two parents and sibling(s)
20161158071,Homeschooled,Homeschooled,1st,2,2,1,5,25,Mostly use formal curriculum,1,1,2,2,2,2,2,1,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2008,7,1,Female,10,Hispanic,Midwest,5,Two parents and sibling(s)
20161158263,Homeschooled,Homeschooled,Kindergarten,1,2,2,5,15,Mostly use formal curriculum,1,1,2,1,1,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,7,1,2009,6,1,Male,3,White,South,4,Two parents and sibling(s)
20161158834,Homeschooled,Homeschooled,3rd,1,2,2,4,4,Mostly use formal curriculum,2,2,1,2,2,1,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,3,1,2007,8,1,Female,2,Hispanic,West,3,One parent and sibling(s)
20161159002,Homeschooled,Homeschooled,9th,2,2,1,5,40,Strictly use formal curriculum,1,1,1,1,1,2,2,1,1,2,2,Online & In-Person,1,2,2,1,2,2,2,2,,1,7,1,2000,15,1,Male,6,Black,South,5,"Two parents, no sibling"
20161159074,Homeschooled,Homeschooled,4th,3,1,2,4,4,Always use informal learning,2,1,2,1,2,2,2,2,1,2,2,In-Person,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2006,9,1,Male,7,White,West,2,"One parent, no sibling"
20161159113,Homeschooled,Homeschooled,7th,1,1,1,5,25,Mostly use formal curriculum,1,1,1,2,2,2,2,1,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,3,2001,14,1,Male,8,Hispanic,Midwest,2,Two parents and sibling(s)
20161159701,Homeschooled,Homeschooled,1st,1,2,2,5,40,Strictly use formal curriculum,1,1,2,1,1,1,1,2,2,2,2,Online,1,2,2,2,2,1,2,2,,1,3,2,2009,6,1,Female,8,Asian,Midwest,2,Two parents and sibling(s)
20161160194,Homeschooled,Homeschooled,10th,3,2,2,5,20,Mostly use informal learning,1,2,2,1,2,2,2,1,1,2,2,Online,2,-1,-1,-1,-1,-1,-1,-1,,1,6,1,1999,16,1,Male,2,White,South,2,Other
20161160839,Homeschooled,Homeschooled,4th,1,2,2,5,16,Mostly use formal curriculum,1,1,1,1,2,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,6,1,2006,9,1,Male,8,White,Midwest,4,Two parents and sibling(s)
20161161025,Homeschooled,Homeschooled,Kindergarten,1,2,2,4,12,Mostly use informal learning,1,1,2,2,2,2,2,2,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,2,2010,5,1,Male,9,Hispanic,South,4,Two parents and sibling(s)
20161161102,Homeschooled,Homeschooled,9th,5,2,2,5,35,Strictly use formal curriculum,1,1,1,2,2,2,1,1,1,2,1,Online,1,2,1,2,1,2,2,1,,0,7,3,2000,15,1,Female,8,White,Midwest,4,Two parents and sibling(s)
20161161567,Homeschooled,Homeschooled,11th,2,2,2,4,30,Strictly use formal curriculum,2,2,2,2,2,2,2,2,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,5,2,1999,16,1,Female,2,Hispanic,Northeast,4,Two parents and sibling(s)
20161161946,Homeschooled,Homeschooled,2nd,2,2,2,5,30,Strictly use formal curriculum,2,1,2,2,2,2,2,2,1,2,2,In-Person,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2007,8,1,Male,8,White,South,4,Two parents and sibling(s)
20161162369,Homeschooled,Homeschooled,2nd,1,1,2,5,5,Mostly use formal curriculum,1,1,1,1,1,2,2,1,1,1,2,Online & In-Person,1,2,2,1,2,2,2,2,,1,7,1,2008,7,1,Male,7,White,Northeast,5,Two parents and sibling(s)
20161162636,Homeschooled,Homeschooled,9th,1,2,2,6,30,Mostly use formal curriculum,1,2,2,2,1,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,2,2001,14,1,Female,5,Other/Mixed,South,2,"Two parents, no sibling"
20161163731,Homeschooled,Homeschooled,11th,1,2,2,5,30,Strictly use formal curriculum,1,2,2,2,2,1,2,2,2,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,7,2,1998,17,1,Male,2,Hispanic,South,2,"One parent, no sibling"
20161163939,Homeschooled,Homeschooled,3rd,1,1,1,5,20,Mostly use informal learning,1,1,1,2,2,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,6,2,2006,9,1,Male,9,White,West,5,"Two parents, no sibling"
20161163995,Homeschooled,Homeschooled,6th,3,2,2,5,25,Mostly use formal curriculum,1,1,1,1,2,2,2,1,1,2,2,Online & In-Person,1,2,1,2,2,2,2,2,,0,6,2,2004,11,1,Male,3,White,West,3,"One parent, no sibling"
20161164968,Homeschooled,Homeschooled,Kindergarten,1,2,2,5,25,Mostly use formal curriculum,1,1,2,2,1,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,2009,6,1,Female,6,White,West,4,Two parents and sibling(s)
20161165396,Homeschooled,Homeschooled,Kindergarten,1,1,2,2,1,Always use informal learning,2,2,2,2,2,2,2,2,2,1,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,4,5,1998,17,1,Male,2,Other/Mixed,Northeast,1,"One parent, no sibling"
20161166261,Homeschooled,Homeschooled,8th,1,2,2,5,40,Strictly use formal curriculum,2,1,2,1,2,2,2,2,2,2,2,No Course,1,2,1,2,2,2,2,2,,0,1,2,2001,14,1,Female,8,White,West,3,Two parents and sibling(s)
20161166389,Homeschooled,Homeschooled,6th,2,2,1,5,2,Mostly use formal curriculum,2,2,2,1,2,1,2,1,1,2,2,No Course,1,2,2,2,1,2,2,2,,1,2,1,2004,11,1,Male,3,Hispanic,West,1,Two parents and sibling(s)
20161166492,Homeschooled,Homeschooled,11th,1,2,2,2,8,Mostly use formal curriculum,1,2,2,2,1,2,1,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,1,7,1,1999,16,1,Male,7,White,South,3,"Two parents, no sibling"
20161166883,Homeschooled,Homeschooled,4th,1,2,2,5,15,Mostly use formal curriculum,2,1,1,1,1,2,2,1,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,1,2,2006,9,1,Female,8,White,Midwest,4,Two parents and sibling(s)
20161167114,Homeschooled,Homeschooled,6th,1,1,2,5,20,Strictly use formal curriculum,1,2,2,1,2,2,2,2,2,2,2,No Course,1,2,2,1,2,2,2,2,,1,7,1,2004,11,3,Female,6,Asian,Midwest,4,"Two parents, no sibling"
20161167591,Homeschooled,Homeschooled,10th,7,1,2,5,30,Strictly use formal curriculum,2,1,2,1,2,1,2,1,2,2,1,No Course,1,2,1,1,1,2,2,2,,0,6,1,2000,15,1,Male,1,Hispanic,Northeast,3,Two parents and sibling(s)
20161167822,Homeschooled,Homeschooled,9th,1,2,2,5,35,Strictly use formal curriculum,1,2,1,1,1,2,2,1,1,2,2,No Course,1,2,2,2,2,2,2,1,,1,4,1,2001,14,1,Male,8,White,South,5,Two parents and sibling(s)
20161167997,Homeschooled,Homeschooled,10th,1,2,2,5,8,Strictly use formal curriculum,2,2,1,2,2,1,2,2,1,2,2,No Course,2,-1,-1,-1,-1,-1,-1,-1,,0,5,1,1999,16,1,Female,4,White,Midwest,2,Two parents and sibling(s)
20161168137,Homeschooled,Homeschooled,7th,2,2,2,5,60,Mostly use formal curriculum,2,1,2,1,2,2,2,1,2,2,2,Online & In-Person,1,2,1,1,2,2,2,2,,0,7,2,2002,13,1,Female,8,White,South,4,Two parents and sibling(s)
20161168644,Homeschooled,Homeschooled,2nd,1,2,2,5,23,Mostly use formal curriculum,1,2,2,2,1,2,2,1,1,2,2,Online,1,2,2,1,2,2,2,2,,1,5,1,2007,8,1,Male,7,White,South,3,Two parents and sibling(s)
