"BASMID","QTYPE","GRADE","SCPUBPRI","SSAMSC","SEENJOY","SEGRADES","SEADPLCXX","SEBEHAVX","SESCHWRK","SEGBEHAV","SEGWORK","SEREPEAT","SESUSOUT","SESUSPIN","SEEXPEL","SEFUTUREX","GRADEEQ","HSWHOX","HSTUTOR","HSCOOP","HSDAYS","HSHOURS","HSSTYL","HSCLIBRX","HSCHSPUBX","HSCEDPUBX","HSCORGX","HSCCHURX","HSCPUBLX","HSCPRIVX","HSCRELX","HSCNETX","HSCOTH","HSCVTLCR","HSCOURS","HSINTNET","HSINTPUB","HSINTST","HSINTCH","HSINTAPB","HSINTPRI","HSINTCOL","HSINTOH","FSSPORTX","FSVOL","FSMTNG","FSPTMTNG","FSATCNFN","FSFUNDRS","FSCOMMTE","FSCOUNSLR","FHHOME","FHWKHRS","FHCAMT","FHCHECKX","FHHELP","FORESPON","FODINNERX","HDHEALTH","CDOBYY","AGE2015","CPLCBRTH","CSEX","TTLHHINC","RACEETH2","CENREG","PARGRADEX","FAMILY16X"
20161001191,2,11,4,1,2,1,-1,0,0,0,2,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,2,2,2,3,2,1,4,1,1,4,1,2002,13,1,1,10,1,3,5,2
20161001204,2,8,4,2,1,1,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,2,1,2,2,3,4,3,4,3,1,4,1,2004,11,1,2,7,1,3,3,1
20161001225,2,10,4,1,2,2,-1,0,1,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,1,1,2,2,2,5,1,3,2,1,6,1,2002,13,1,2,9,1,3,4,4
20161001239,2,13,4,1,2,1,2,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,1,2,2,2,2,2,1,4,2,1,3,2,1999,16,1,2,4,3,2,4,4
20161001259,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,6,1,2,3,8,2,1,2,2,2,2,1,2,2,1,2,2,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,3,5,2001,14,1,2,1,3,2,4,1
20161001261,2,5,4,2,1,5,-1,0,0,2,1,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,2,2,2,2,2,2,1,4,2,2,7,1,2008,7,1,2,2,3,1,1,3
20161001263,2,8,4,1,1,2,-1,0,0,3,2,1,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,1,2,2,2,3,1,1,4,1,1,7,1,2005,10,3,1,2,3,2,1,1
20161001269,2,5,4,1,1,1,-1,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,2,2,2,2,1,4,2,1,7,1,2008,7,1,2,9,5,2,5,1
20161001276,2,11,4,1,2,1,-1,0,0,1,2,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,1,2,1,3,3,1,4,3,1,3,1,2002,13,1,1,4,4,4,4,1
20161001283,2,4,4,1,2,5,-1,0,0,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,2,2,2,3,1,2,4,3,1,4,2,2009,6,1,1,3,1,4,3,4
20161001305,2,10,4,1,1,1,-1,0,0,0,2,1,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,1,1,2,1,3,9,2,4,3,1,0,1,2001,14,1,2,8,1,2,4,5
20161001317,2,15,4,1,1,1,1,0,2,0,4,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,2,1,4,10,1,3,1,1,1,1,1998,17,1,2,9,1,2,4,1
20161001400,2,14,4,1,2,2,2,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,4,7,2,2,1,1,4,1,1999,16,1,2,9,1,4,4,1
20161001408,2,12,4,1,1,2,2,0,0,1,1,1,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,2,1,2,1,3,15,2,3,2,1,0,2,2000,15,1,2,4,2,2,3,5
20161001420,2,9,4,1,1,3,-1,0,0,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1,1,1,2,1,3,4,1,4,2,1,7,1,2003,12,1,2,1,1,3,2,2
20161001421,2,12,4,1,1,2,1,0,0,1,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,1,2,2,2,1,4,30,2,4,5,1,5,1,2001,14,1,1,5,2,2,3,1
20161001457,2,12,1,1,2,2,2,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,2,1,2,2,2,4,8,2,3,1,1,4,3,2001,14,1,2,4,1,2,3,3
20161001465,2,9,4,1,1,1,-1,0,0,1,1,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,1,2,2,3,5,2,4,2,1,6,1,2004,11,1,1,10,1,1,4,1
20161001485,2,11,4,1,1,1,-1,0,0,0,2,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,2,2,2,2,2,4,8,2,4,4,1,4,1,2001,14,1,1,8,3,3,4,1
20161001504,2,11,4,1,2,2,-1,0,0,1,2,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,1,1,2,1,2,4,1,3,2,2,3,2,2002,13,1,1,6,2,3,4,5
20161001515,2,12,4,1,2,2,2,0,0,0,0,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,2,2,2,2,2,3,2,1,4,2,1,7,2,2001,14,1,1,8,3,4,3,1
20161001528,2,14,4,1,2,1,1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,2,2,2,2,2,4,21,2,4,2,1,0,3,1999,16,1,1,7,1,2,4,1
20161001534,2,11,4,1,2,2,-1,0,0,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1,1,2,2,1,2,2,1,4,2,1,4,1,2001,14,1,1,6,1,3,3,1
20161001556,2,12,4,1,2,1,2,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,2,1,2,2,2,10,1,2,1,1,4,2,2001,14,1,2,7,5,2,2,5
20161001559,2,14,4,1,2,2,2,2,0,0,0,2,1,1,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,2,2,2,2,2,3,6,2,3,1,1,4,1,1998,17,1,1,10,1,3,3,1
20161001569,2,7,4,1,1,1,-1,0,0,2,2,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,2,2,3,5,2,4,4,1,7,1,2005,10,1,2,9,1,3,4,1
20161001593,2,15,4,1,2,2,2,1,0,0,0,2,1,1,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,1,1,2,2,1,2,5,2,4,2,2,4,1,1999,16,1,1,3,1,1,3,2
20161001620,2,10,4,1,2,2,-1,0,1,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,2,1,2,2,2,4,7,2,4,2,1,0,2,2003,12,1,2,1,2,2,4,3
20161001629,2,7,4,1,2,2,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,1,1,1,2,2,4,10,1,4,3,1,7,3,2006,9,1,1,3,4,1,5,2
20161001643,2,8,2,1,2,1,-1,0,0,0,2,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,1,1,2,2,3,8,2,4,3,1,5,2,2004,11,1,2,9,1,2,3,3
20161001659,2,15,4,1,2,2,1,1,0,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,1,1,2,1,3,10,2,3,2,2,2,2,1998,17,1,1,5,1,3,5,1
20161001666,2,6,4,1,1,5,-1,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,2,2,6,-1,-1,-1,-1,1,7,1,2007,8,1,2,9,3,4,4,2
20161001679,2,10,4,1,2,1,-1,1,0,0,0,1,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,1,1,2,2,5,-1,-1,-1,-1,1,7,1,2002,13,1,1,8,1,2,5,1
20161001686,2,9,4,1,2,1,-1,0,0,0,4,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,2,1,2,2,4,5,1,3,2,1,4,1,2004,11,1,2,9,1,3,4,1
20161001720,2,11,4,1,3,3,-1,0,0,0,0,2,2,1,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,1,5,-1,-1,-1,-1,1,3,1,2002,13,1,1,4,2,2,4,3
20161001767,2,13,4,1,3,2,1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,2,1,1,2,1,3,2,2,3,1,1,4,2,2000,15,1,1,8,1,3,5,4
20161001790,2,8,4,1,1,2,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,1,2,2,2,1,2,3,4,2,1,4,1,2005,10,1,1,2,3,1,3,2
20161001814,2,14,4,1,2,1,2,0,0,0,2,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,1,1,1,2,2,1,3,1,1,4,1,1999,16,1,1,8,1,2,5,1
20161001815,2,5,4,2,2,3,-1,1,0,0,0,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,2,2,1,3,8,2,4,3,1,4,3,2007,8,1,1,3,2,2,3,4
20161001818,2,4,4,1,2,5,-1,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,2,2,2,3,2,1,4,3,1,7,2,2009,6,1,1,7,1,1,5,2
20161001835,2,2,4,1,1,1,-1,0,0,5,10,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,2,2,3,8,1,4,3,1,7,1,2009,6,1,2,10,1,3,5,2
20161001885,2,11,4,1,2,2,-1,0,0,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,2,1,1,2,2,3,5,1,2,2,1,3,1,2002,13,1,2,6,1,2,4,4
20161001893,2,10,4,1,2,2,-1,0,0,0,0,2,2,1,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,2,2,2,2,2,3,3,1,3,2,1,6,2,2003,12,1,2,1,1,1,4,3
20161001905,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,2,2,2,7,40,1,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,7,1,1998,17,1,2,1,1,4,3,3
20161001912,2,4,4,1,2,5,-1,0,0,0,1,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,2,2,2,2,1,4,3,2,4,2,2009,6,1,2,10,5,3,5,1
20161001943,2,9,4,1,1,2,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,2,2,1,1,2,2,3,4,1,4,3,1,4,1,2004,11,1,2,2,1,3,3,4
20161001944,2,15,4,1,2,2,2,0,3,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,3,5,2,3,2,1,4,2,1998,17,1,2,9,1,2,3,1
20161001958,2,5,4,2,1,1,-1,0,0,2,2,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,2,2,2,2,3,4,2,4,3,1,7,2,2008,7,1,1,1,5,2,2,4
20161001972,2,5,4,1,1,1,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,1,2,2,4,15,1,4,4,1,7,2,2008,7,1,1,9,4,4,4,2
20161001975,2,4,4,1,2,1,-1,3,0,1,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,1,1,2,2,3,4,1,4,3,1,7,1,2009,6,1,1,9,5,2,5,1
20161001988,2,12,4,1,1,1,2,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,2,1,2,1,3,8,1,4,3,1,6,1,2000,15,1,2,5,1,3,3,2
20161002013,2,2,4,1,2,1,-1,0,0,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,2,2,6,-1,-1,-1,-1,2,0,2,2009,6,1,1,6,1,4,3,1
20161002034,2,2,4,1,1,5,-1,0,0,1,1,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,2,2,2,4,7,1,4,4,1,7,1,2010,5,1,2,2,3,1,3,2
20161002041,2,6,4,1,1,3,-1,1,0,0,0,2,2,2,2,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,2,1,2,2,2,3,10,1,4,3,2,7,2,2007,8,1,1,2,3,2,4,5
20161002054,2,13,4,1,2,2,2,0,0,3,2,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,2,1,2,1,1,1,1,2,1,1,6,2,2000,15,1,1,4,1,2,3,1
20161002060,2,10,4,1,2,5,-1,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,1,1,2,2,3,7,1,3,2,2,7,2,2003,12,1,2,4,3,4,2,3
20161002094,2,14,4,1,2,2,1,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,2,1,2,2,4,15,2,2,1,1,5,1,1999,16,1,1,10,1,1,5,1
20161002151,2,8,3,1,1,1,-1,0,0,10,10,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,2,2,4,7,3,4,2,1,7,1,2005,10,1,2,10,1,2,5,1
20161002171,2,5,4,1,1,1,-1,1,0,0,2,2,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,2,2,2,2,2,2,4,10,1,4,4,2,7,2,2008,7,1,2,4,1,3,2,4
20161002179,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,5,2,2,5,30,1,1,2,1,1,2,2,2,1,1,2,2,1,1,2,2,2,2,2,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,6,1,1998,17,1,2,7,5,4,3,1
20161002200,2,8,3,1,2,1,-1,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,2,2,2,1,4,14,1,4,4,2,4,2,2004,11,3,1,4,2,3,3,1
20161002204,2,14,4,1,2,2,1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,2,2,1,2,1,3,7,1,3,1,1,7,3,1999,16,1,2,10,1,4,4,1
20161002211,2,15,4,1,2,2,1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,1,2,2,2,3,7,1,4,1,1,2,1,1997,18,1,1,9,1,3,3,1
20161002229,2,4,4,1,2,2,-1,0,0,1,3,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,2,1,2,2,1,4,2,1,6,1,2009,6,1,2,10,5,4,5,1
20161002237,2,15,4,1,1,1,1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,1,2,1,4,5,1,2,1,2,2,3,1998,17,1,2,10,1,4,4,1
20161002239,2,12,4,1,2,1,1,0,1,2,2,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,1,2,2,3,10,1,4,2,1,5,3,2001,14,1,1,9,1,3,4,1
20161002240,2,8,4,1,2,2,-1,2,0,0,0,1,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,1,1,2,2,3,3,1,4,3,1,2,1,2004,11,1,1,7,1,3,5,1
20161002244,2,10,4,1,1,1,-1,0,0,1,1,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,1,2,2,2,4,3,1,1,5,2,2,1,2003,12,1,2,8,3,1,3,3
20161002245,2,13,1,1,3,3,2,0,1,1,0,2,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,2,1,2,1,1,2,1,3,5,1,3,5,1,3,1,1999,16,1,1,4,3,1,3,2
20161002261,2,2,4,1,2,2,-1,5,1,0,0,1,2,2,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,1,1,2,2,2,1,2,2,1,2,7,1,2009,6,1,1,6,1,2,3,1
20161002274,2,4,4,1,1,1,-1,0,0,15,15,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,2,2,3,4,1,4,3,2,3,1,2009,6,1,2,7,2,2,4,5
20161002283,2,9,4,1,2,1,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,2,2,3,3,1,2,1,2,3,1,2003,12,1,2,9,1,2,5,2
20161002286,2,10,4,1,2,1,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,1,1,2,2,2,4,15,1,4,4,1,7,3,2003,12,1,2,9,4,1,4,1
20161002298,2,5,4,1,1,5,-1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,2,4,6,1,4,3,2,4,1,2007,8,1,1,10,1,4,4,1
20161002300,2,9,4,1,1,1,-1,0,0,0,0,2,2,2,2,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,1,2,4,15,2,4,3,1,4,1,2004,11,1,1,9,1,1,4,2
20161002326,2,5,1,1,2,1,-1,0,0,1,1,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,2,2,1,1,2,2,4,10,2,4,4,1,0,1,2008,7,1,2,10,1,1,4,1
20161002381,2,4,4,1,2,5,-1,0,4,0,0,2,2,2,2,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,1,1,2,2,2,4,1,4,2,1,7,1,2009,6,1,2,3,1,4,1,1
20161002391,2,13,1,1,3,1,1,0,0,0,0,2,2,2,2,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,2,2,1,1,2,4,20,2,1,5,2,2,3,2000,15,1,2,9,1,1,3,2
20161002397,2,12,4,1,2,2,2,3,0,0,0,2,1,1,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,2,1,2,1,2,2,1,4,12,1,4,4,1,3,1,2000,15,1,2,3,2,3,2,4
